,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
145,0.5,0.1549999999999999,0.5127502512453818,0.5370800216592008,0.5246332157725078,0.4704720639296355,1888758.0,134784.0,122253.0,141838.0
146,0.5,0.1559999999999999,0.5147033640480797,0.5349141015786225,0.5246141505369956,0.46909140059193677,1890347.0,133195.0,122825.0,141266.0
147,0.5,0.1569999999999999,0.5164147534481999,0.5324982676425929,0.5243332022139905,0.46742030039506355,1891854.0,131688.0,123463.0,140628.0
148,0.5,0.1579999999999999,0.5183799561429503,0.5299158244695957,0.5240844176392496,0.465661166053808,1893520.0,130022.0,124145.0,139946.0
149,0.5,0.1589999999999999,0.5198305464317706,0.5273674604587055,0.5235718810325352,0.4637923036297393,1894895.0,128647.0,124818.0,139273.0
150,0.5,0.1599999999999999,0.5216965901863901,0.5249402668019736,0.5233134021863864,0.4621291168480809,1896441.0,127101.0,125459.0,138632.0
151,0.5,0.1609999999999999,0.523703993230141,0.5225736583223207,0.5231382152035967,0.4605467767453631,1898028.0,125514.0,126084.0,138007.0
152,0.5,0.16199999999999987,0.5253794966575213,0.5198927642365699,0.5226217302597521,0.45859727345851836,1899508.0,124034.0,126792.0,137299.0
153,0.5,0.16299999999999987,0.5273876404494382,0.5175564483454567,0.5224257967851484,0.45702595280842306,1901056.0,122486.0,127409.0,136682.0
154,0.5,0.16399999999999987,0.5295344367408238,0.5153602356763388,0.5223511983005605,0.4556036306738234,1902622.0,120920.0,127989.0,136102.0
155,0.5,0.16499999999999987,0.5318838419107551,0.5133609248327281,0.5224582598726359,0.45439501258578685,1904222.0,119320.0,128517.0,135574.0
156,0.5,0.16599999999999987,0.5334300544352687,0.510948877470266,0.521947502378871,0.45262342635533975,1905518.0,118024.0,129154.0,134937.0
157,0.5,0.16699999999999987,0.5351881964704195,0.5084724583571572,0.5214883912395947,0.4508383692203861,1906917.0,116625.0,129808.0,134283.0
158,0.5,0.16799999999999987,0.5370684594414199,0.5057726314035692,0.520950949018415,0.44887635744434323,1908410.0,115132.0,130521.0,133570.0
